/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.centerlight.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.glasses.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.happy.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.leftlight.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.noglasses.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.normal.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.rightlight.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.sad.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.surprised.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/10.10/subject10.wink.jpg,10,10
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.glasses.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.happy.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.leftlight.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.noglasses.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.normal.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.rightlight.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.sleepy.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.surprised.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/1.1/subject01.wink.jpg,1,1
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.centerlight.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.glasses.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.happy.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.leftlight.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.noglasses.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.normal.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.rightlight.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.sad.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.sleepy.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/11.11/subject11.wink.jpg,11,11
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.centerlight.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.glasses.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.happy.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.leftlight.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.noglasses.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.normal.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.rightlight.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.sad.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.sleepy.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/12.12/subject12.surprised.jpg,12,12
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.centerlight.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.glasses.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.happy.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.leftlight.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.normal.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.rightlight.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.sad.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.sleepy.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.surprised.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/13.13/subject13.wink.jpg,13,13
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.centerlight.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.glasses.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.leftlight.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.noglasses.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.normal.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.rightlight.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.sad.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.sleepy.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.surprised.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/14.14/subject14.wink.jpg,14,14
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.centerlight.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.glasses.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.happy.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.leftlight.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.noglasses.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.normal.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.rightlight.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.sleepy.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.surprised.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/15.15/subject15.wink.jpg,15,15
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/2.2/subject02.centerlight.jpg,2,2
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/2.2/subject02.glasses.jpg,2,2
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/2.2/subject02.happy.jpg,2,2
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/2.2/subject02.jpg,2,2
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/2.2/subject02.leftlight.jpg,2,2
/home/daniel/workspace/Project/Images/yalefaces/jpeg/Training/2.2/subject02.noglasses.jpg,2,2
